experiment_id,timestamp_utc,status,protocol,source_domains,target_domain,backbone,head,method,loss,imbalance_strategy,image_size,batch_size,accumulation_steps,effective_batch_size,learning_rate,weight_decay,epochs_planned,epochs_run,seed,deterministic,n_train,n_val,n_test,best_epoch,best_val_qwk,best_val_loss,best_checkpoint,test_qwk,test_f1_macro,test_accuracy,test_balanced_accuracy,test_mae_grade,test_within_1_grade,test_severe_error_rate,test_auroc_macro,test_ece,test_nll,test_brier,train_seconds,peak_vram_gb,params_total_m,params_trainable_m,predictions_path,history_path,config_json,notes,domain_balanced,irm_anneal_iters,trainable_blocks
single_source_aptos__ddr_densenet121_erm-b32_s2,2026-08-21T12:03:16+00:00,COMPLETE,single_source,"[""aptos""]",ddr,densenet121,linear,erm,cross_entropy,,224,32,1.0,32.0,0.0003,0.0001,20.0,16.0,2,False,2809.0,341.0,12424.0,,,,D:\Research Code\dr_domain_generalization\outputs\checkpoints\single_source_aptos__aptos_densenet121_erm-b32_s2\best_qwk.pt,0.5702291098865918,0.4094962237541466,0.6393271088216356,0.4095162244621512,0.6559884095299421,0.739536381197682,0.2604636188023181,0.7994745779387641,0.2597925912682387,1.9077644537669816,0.6159740406067359,217.6,,6.96,6.96,D:\Research Code\dr_domain_generalization\outputs\predictions\single_source_aptos__ddr_densenet121_erm-b32_s2__target_test[ddr]_predictions.csv,,,"Single-source: trained on aptos only (2809 images), evaluated on unseen ddr. Checkpoint shared with single_source_aptos__aptos_densenet121_erm-b32_s2.",False,500.0,-1.0
single_source_aptos__idrid_densenet121_erm-b32_s2,2026-08-21T12:03:23+00:00,COMPLETE,single_source,"[""aptos""]",idrid,densenet121,linear,erm,cross_entropy,,224,32,1.0,32.0,0.0003,0.0001,20.0,16.0,2,False,2809.0,341.0,507.0,,,,D:\Research Code\dr_domain_generalization\outputs\checkpoints\single_source_aptos__aptos_densenet121_erm-b32_s2\best_qwk.pt,0.7014964537062784,0.4088016758654228,0.4930966469428008,0.4718660254901244,0.6252465483234714,0.8915187376725838,0.1084812623274161,0.838995178636177,0.3174915344287187,1.7724586683791026,0.7850587849456145,217.6,,6.96,6.96,D:\Research Code\dr_domain_generalization\outputs\predictions\single_source_aptos__idrid_densenet121_erm-b32_s2__target_test[idrid]_predictions.csv,,,"Single-source: trained on aptos only (2809 images), evaluated on unseen idrid. Checkpoint shared with single_source_aptos__aptos_densenet121_erm-b32_s2.",False,500.0,-1.0
single_source_aptos__eyepacs_densenet121_erm-b32_s2,2026-08-21T12:04:11+00:00,COMPLETE,single_source,"[""aptos""]",eyepacs,densenet121,linear,erm,cross_entropy,,224,32,1.0,32.0,0.0003,0.0001,20.0,16.0,2,False,2809.0,341.0,35108.0,,,,D:\Research Code\dr_domain_generalization\outputs\checkpoints\single_source_aptos__aptos_densenet121_erm-b32_s2\best_qwk.pt,0.4361153149576996,0.349195123067867,0.693688048308078,0.3318624689184239,0.486584254301014,0.8467870570810072,0.1532129429189928,0.737610068602323,0.208995358150682,1.6296103413327208,0.5074715287223363,217.6,,6.96,6.96,D:\Research Code\dr_domain_generalization\outputs\predictions\single_source_aptos__eyepacs_densenet121_erm-b32_s2__target_test[eyepacs]_predictions.csv,,,"Single-source: trained on aptos only (2809 images), evaluated on unseen eyepacs. Checkpoint shared with single_source_aptos__aptos_densenet121_erm-b32_s2.",False,500.0,-1.0
single_source_idrid__ddr_densenet121_erm-b32_s2,2026-08-21T12:05:03+00:00,COMPLETE,single_source,"[""idrid""]",ddr,densenet121,linear,erm,cross_entropy,,224,32,1.0,32.0,0.0003,0.0001,20.0,12.0,2,False,335.0,70.0,12424.0,,,,D:\Research Code\dr_domain_generalization\outputs\checkpoints\single_source_idrid__idrid_densenet121_erm-b32_s2\best_qwk.pt,0.5391218244877867,0.359837028313875,0.6114777849323889,0.3873467953933233,0.7100772698003863,0.7091918866709594,0.2908081133290405,0.7742266728657906,0.1018380976959113,1.0616521820891245,0.5459172404967577,28.5,,6.96,6.96,D:\Research Code\dr_domain_generalization\outputs\predictions\single_source_idrid__ddr_densenet121_erm-b32_s2__target_test[ddr]_predictions.csv,,,"Single-source: trained on idrid only (335 images), evaluated on unseen ddr. Checkpoint shared with single_source_idrid__idrid_densenet121_erm-b32_s2.",False,500.0,-1.0
single_source_idrid__aptos_densenet121_erm-b32_s2,2026-08-21T12:05:15+00:00,COMPLETE,single_source,"[""idrid""]",aptos,densenet121,linear,erm,cross_entropy,,224,32,1.0,32.0,0.0003,0.0001,20.0,12.0,2,False,335.0,70.0,3504.0,,,,D:\Research Code\dr_domain_generalization\outputs\checkpoints\single_source_idrid__idrid_densenet121_erm-b32_s2\best_qwk.pt,0.4213382658606814,0.290247519935179,0.4480593607305936,0.3335012630368085,0.9389269406392694,0.6472602739726028,0.3527397260273973,0.6965739281120197,0.2157843920346945,1.4669340373004125,0.7381763639670206,28.5,,6.96,6.96,D:\Research Code\dr_domain_generalization\outputs\predictions\single_source_idrid__aptos_densenet121_erm-b32_s2__target_test[aptos]_predictions.csv,,,"Single-source: trained on idrid only (335 images), evaluated on unseen aptos. Checkpoint shared with single_source_idrid__idrid_densenet121_erm-b32_s2.",False,500.0,-1.0
single_source_idrid__eyepacs_densenet121_erm-b32_s2,2026-08-21T12:06:04+00:00,COMPLETE,single_source,"[""idrid""]",eyepacs,densenet121,linear,erm,cross_entropy,,224,32,1.0,32.0,0.0003,0.0001,20.0,12.0,2,False,335.0,70.0,35108.0,,,,D:\Research Code\dr_domain_generalization\outputs\checkpoints\single_source_idrid__idrid_densenet121_erm-b32_s2\best_qwk.pt,0.2575294889277518,0.266777203849581,0.647259883787171,0.2685505077175513,0.6562037142531617,0.7347897915005127,0.2652102084994873,0.675307363241013,0.1098724688540507,1.0569410336518337,0.5137485507509187,28.5,,6.96,6.96,D:\Research Code\dr_domain_generalization\outputs\predictions\single_source_idrid__eyepacs_densenet121_erm-b32_s2__target_test[eyepacs]_predictions.csv,,,"Single-source: trained on idrid only (335 images), evaluated on unseen eyepacs. Checkpoint shared with single_source_idrid__idrid_densenet121_erm-b32_s2.",False,500.0,-1.0
single_source_eyepacs__ddr_densenet121_erm-b32_s2,2026-08-21T12:44:23+00:00,COMPLETE,single_source,"[""eyepacs""]",ddr,densenet121,linear,erm,cross_entropy,,224,32,1.0,32.0,0.0003,0.0001,20.0,20.0,2,False,24574.0,5266.0,12424.0,,,,D:\Research Code\dr_domain_generalization\outputs\checkpoints\single_source_eyepacs__eyepacs_densenet121_erm-b32_s2\best_qwk.pt,0.735429014667069,0.5055306388549096,0.7232775273663876,0.5514223491241267,0.4656310367031552,0.8383773341918866,0.1616226658081133,0.8557281867901896,0.1179817141407316,0.998643162988312,0.4294205095037865,2269.0,,6.96,6.96,D:\Research Code\dr_domain_generalization\outputs\predictions\single_source_eyepacs__ddr_densenet121_erm-b32_s2__target_test[ddr]_predictions.csv,,,"Single-source: trained on eyepacs only (24574 images), evaluated on unseen ddr. Checkpoint shared with single_source_eyepacs__eyepacs_densenet121_erm-b32_s2.",False,500.0,-1.0
single_source_eyepacs__aptos_densenet121_erm-b32_s2,2026-08-21T12:44:42+00:00,COMPLETE,single_source,"[""eyepacs""]",aptos,densenet121,linear,erm,cross_entropy,,224,32,1.0,32.0,0.0003,0.0001,20.0,20.0,2,False,24574.0,5266.0,3504.0,,,,D:\Research Code\dr_domain_generalization\outputs\checkpoints\single_source_eyepacs__eyepacs_densenet121_erm-b32_s2\best_qwk.pt,0.8574778734120566,0.4729272358151202,0.6992009132420092,0.515817122260679,0.3690068493150685,0.9363584474885844,0.0636415525114155,0.8129644600489586,0.1319125987606369,1.118324336633473,0.443114930534105,2269.0,,6.96,6.96,D:\Research Code\dr_domain_generalization\outputs\predictions\single_source_eyepacs__aptos_densenet121_erm-b32_s2__target_test[aptos]_predictions.csv,,,"Single-source: trained on eyepacs only (24574 images), evaluated on unseen aptos. Checkpoint shared with single_source_eyepacs__eyepacs_densenet121_erm-b32_s2.",False,500.0,-1.0
single_source_eyepacs__idrid_densenet121_erm-b32_s2,2026-08-21T12:44:55+00:00,COMPLETE,single_source,"[""eyepacs""]",idrid,densenet121,linear,erm,cross_entropy,,224,32,1.0,32.0,0.0003,0.0001,20.0,20.0,2,False,24574.0,5266.0,507.0,,,,D:\Research Code\dr_domain_generalization\outputs\checkpoints\single_source_eyepacs__eyepacs_densenet121_erm-b32_s2\best_qwk.pt,0.7866627825115917,0.53313072941201,0.631163708086785,0.5378983369899328,0.5088757396449705,0.8717948717948718,0.1282051282051282,0.8803142435599505,0.1087592112477244,0.9748883288375548,0.5025455302090328,2269.0,,6.96,6.96,D:\Research Code\dr_domain_generalization\outputs\predictions\single_source_eyepacs__idrid_densenet121_erm-b32_s2__target_test[idrid]_predictions.csv,,,"Single-source: trained on eyepacs only (24574 images), evaluated on unseen idrid. Checkpoint shared with single_source_eyepacs__eyepacs_densenet121_erm-b32_s2.",False,500.0,-1.0
lodo_aptos-eyepacs-idrid__ddr_convnext-tiny_erm-b32_s42,2026-08-21T13:26:34+00:00,COMPLETE,lodo,"[""aptos"", ""idrid"", ""eyepacs""]",ddr,convnext_tiny,linear,erm,cross_entropy,none,224,32,1.0,32.0,0.0003,0.0001,20.0,17.0,42,False,27718.0,5677.0,12424.0,10.0,0.7714738742441193,0.5715687211309926,D:\Research Code\dr_domain_generalization\outputs\checkpoints\lodo_aptos-eyepacs-idrid__ddr_convnext-tiny_erm-b32_s42\best_qwk.pt,0.7579602275745819,0.5098926966217647,0.7238409529942048,0.5906938130920317,0.4489697359948487,0.849967804249839,0.1500321957501609,0.8643113924231851,0.1309857236680797,1.0655599317430229,0.4414971164681235,1684.7,2.26,27.82,27.82,D:\Research Code\dr_domain_generalization\outputs\predictions\lodo_aptos-eyepacs-idrid__ddr_convnext-tiny_erm-b32_s42__target_test[ddr]_predictions.csv,D:\Research Code\dr_domain_generalization\outputs\logs\lodo_aptos-eyepacs-idrid__ddr_convnext-tiny_erm-b32_s42_history.csv,"{""epochs"": 20, ""batch_size"": 32, ""accumulation_steps"": 1, ""learning_rate"": 0.0003, ""head_learning_rate"": null, ""weight_decay"": 0.0001, ""warmup_epochs"": 1, ""scheduler"": ""cosine"", ""min_learning_rate"": 1e-06, ""amp"": true, ""grad_clip_norm"": 1.0, ""early_stopping_patience"": 6, ""monitor"": ""qwk"", ""monitor_mode"": ""max"", ""log_every_n_steps"": 50, ""num_classes"": 5, ""seed"": 42, ""show_progress"": true, ""effective_batch_size"": 32, ""method"": ""erm"", ""imbalance_strategy"": ""none"", ""ordinal"": false, ""domain_generalization"": ""none"", ""backbone"": ""convnext_tiny"", ""pretrained"": true, ""head"": ""linear"", ""dropout"": 0.2, ""image_size"": 224, ""trainable_blocks"": null, ""mixstyle"": false, ""strategy"": ""none"", ""label_smoothing"": 0.0, ""loss"": ""cross_entropy"", ""prediction_rule"": ""argmax_softmax""}","Full leave-one-domain-out, batch 32; temperature fitted on source validation only",False,500.0,-1.0
lodo_ddr-eyepacs-idrid__aptos_convnext-tiny_erm-b32_s42,2026-08-21T14:06:02+00:00,COMPLETE,lodo,"[""ddr"", ""idrid"", ""eyepacs""]",aptos,convnext_tiny,linear,erm,cross_entropy,none,224,32,1.0,32.0,0.0003,0.0001,20.0,20.0,42,False,33606.0,7201.0,3504.0,13.0,0.81199720625317,0.5354240030561269,D:\Research Code\dr_domain_generalization\outputs\checkpoints\lodo_ddr-eyepacs-idrid__aptos_convnext-tiny_erm-b32_s42\best_qwk.pt,0.8657165482949256,0.4979301534656873,0.7220319634703196,0.5444672270001915,0.3450342465753425,0.9392123287671232,0.0607876712328767,0.8054604839646184,0.1936342399652418,1.5867408307744637,0.4739154748990143,2343.0,2.58,27.82,27.82,D:\Research Code\dr_domain_generalization\outputs\predictions\lodo_ddr-eyepacs-idrid__aptos_convnext-tiny_erm-b32_s42__target_test[aptos]_predictions.csv,D:\Research Code\dr_domain_generalization\outputs\logs\lodo_ddr-eyepacs-idrid__aptos_convnext-tiny_erm-b32_s42_history.csv,"{""epochs"": 20, ""batch_size"": 32, ""accumulation_steps"": 1, ""learning_rate"": 0.0003, ""head_learning_rate"": null, ""weight_decay"": 0.0001, ""warmup_epochs"": 1, ""scheduler"": ""cosine"", ""min_learning_rate"": 1e-06, ""amp"": true, ""grad_clip_norm"": 1.0, ""early_stopping_patience"": 6, ""monitor"": ""qwk"", ""monitor_mode"": ""max"", ""log_every_n_steps"": 50, ""num_classes"": 5, ""seed"": 42, ""show_progress"": true, ""effective_batch_size"": 32, ""method"": ""erm"", ""imbalance_strategy"": ""none"", ""ordinal"": false, ""domain_generalization"": ""none"", ""backbone"": ""convnext_tiny"", ""pretrained"": true, ""head"": ""linear"", ""dropout"": 0.2, ""image_size"": 224, ""trainable_blocks"": null, ""mixstyle"": false, ""strategy"": ""none"", ""label_smoothing"": 0.0, ""loss"": ""cross_entropy"", ""prediction_rule"": ""argmax_softmax""}","Full leave-one-domain-out, batch 32; temperature fitted on source validation only",False,500.0,-1.0
lodo_aptos-ddr-eyepacs__idrid_convnext-tiny_erm-b32_s42,2026-08-21T14:43:45+00:00,COMPLETE,lodo,"[""ddr"", ""aptos"", ""eyepacs""]",idrid,convnext_tiny,linear,erm,cross_entropy,none,224,32,1.0,32.0,0.0003,0.0001,20.0,17.0,42,False,36080.0,7472.0,507.0,10.0,0.8162270902170541,0.5440916420322739,D:\Research Code\dr_domain_generalization\outputs\checkpoints\lodo_aptos-ddr-eyepacs__idrid_convnext-tiny_erm-b32_s42\best_qwk.pt,0.7796524412789227,0.4957505998210751,0.5956607495069034,0.5032988469398899,0.5207100591715976,0.8974358974358975,0.1025641025641025,0.8652686285237206,0.2056737881322819,1.1475295311585365,0.5883020392664919,2243.6,2.58,27.82,27.82,D:\Research Code\dr_domain_generalization\outputs\predictions\lodo_aptos-ddr-eyepacs__idrid_convnext-tiny_erm-b32_s42__target_test[idrid]_predictions.csv,D:\Research Code\dr_domain_generalization\outputs\logs\lodo_aptos-ddr-eyepacs__idrid_convnext-tiny_erm-b32_s42_history.csv,"{""epochs"": 20, ""batch_size"": 32, ""accumulation_steps"": 1, ""learning_rate"": 0.0003, ""head_learning_rate"": null, ""weight_decay"": 0.0001, ""warmup_epochs"": 1, ""scheduler"": ""cosine"", ""min_learning_rate"": 1e-06, ""amp"": true, ""grad_clip_norm"": 1.0, ""early_stopping_patience"": 6, ""monitor"": ""qwk"", ""monitor_mode"": ""max"", ""log_every_n_steps"": 50, ""num_classes"": 5, ""seed"": 42, ""show_progress"": true, ""effective_batch_size"": 32, ""method"": ""erm"", ""imbalance_strategy"": ""none"", ""ordinal"": false, ""domain_generalization"": ""none"", ""backbone"": ""convnext_tiny"", ""pretrained"": true, ""head"": ""linear"", ""dropout"": 0.2, ""image_size"": 224, ""trainable_blocks"": null, ""mixstyle"": false, ""strategy"": ""none"", ""label_smoothing"": 0.0, ""loss"": ""cross_entropy"", ""prediction_rule"": ""argmax_softmax""}","Full leave-one-domain-out, batch 32; temperature fitted on source validation only",False,500.0,-1.0
lodo_aptos-ddr-idrid__eyepacs_convnext-tiny_erm-b32_s42,2026-08-21T14:58:04+00:00,COMPLETE,lodo,"[""ddr"", ""aptos"", ""idrid""]",eyepacs,convnext_tiny,linear,erm,cross_entropy,none,224,32,1.0,32.0,0.0003,0.0001,20.0,19.0,42,False,11841.0,2276.0,35108.0,12.0,0.8946476729864147,0.433145222823239,D:\Research Code\dr_domain_generalization\outputs\checkpoints\lodo_aptos-ddr-idrid__eyepacs_convnext-tiny_erm-b32_s42\best_qwk.pt,0.4662426315795991,0.4114018447463629,0.6157855759371084,0.4176795954612707,0.6085222741255554,0.7877976529565911,0.2122023470434089,0.7872879630146578,0.300963006040169,2.4504725439670283,0.6706383590840298,805.9,2.89,27.82,27.82,D:\Research Code\dr_domain_generalization\outputs\predictions\lodo_aptos-ddr-idrid__eyepacs_convnext-tiny_erm-b32_s42__target_test[eyepacs]_predictions.csv,D:\Research Code\dr_domain_generalization\outputs\logs\lodo_aptos-ddr-idrid__eyepacs_convnext-tiny_erm-b32_s42_history.csv,"{""epochs"": 20, ""batch_size"": 32, ""accumulation_steps"": 1, ""learning_rate"": 0.0003, ""head_learning_rate"": null, ""weight_decay"": 0.0001, ""warmup_epochs"": 1, ""scheduler"": ""cosine"", ""min_learning_rate"": 1e-06, ""amp"": true, ""grad_clip_norm"": 1.0, ""early_stopping_patience"": 6, ""monitor"": ""qwk"", ""monitor_mode"": ""max"", ""log_every_n_steps"": 50, ""num_classes"": 5, ""seed"": 42, ""show_progress"": true, ""effective_batch_size"": 32, ""method"": ""erm"", ""imbalance_strategy"": ""none"", ""ordinal"": false, ""domain_generalization"": ""none"", ""backbone"": ""convnext_tiny"", ""pretrained"": true, ""head"": ""linear"", ""dropout"": 0.2, ""image_size"": 224, ""trainable_blocks"": null, ""mixstyle"": false, ""strategy"": ""none"", ""label_smoothing"": 0.0, ""loss"": ""cross_entropy"", ""prediction_rule"": ""argmax_softmax""}","Full leave-one-domain-out, batch 32; temperature fitted on source validation only",False,500.0,-1.0
in_domain_eyepacs__eyepacs_densenet121_erm-b16-r512_s42,2026-08-21T18:34:43+00:00,COMPLETE,in_domain,"[""eyepacs""]",eyepacs,densenet121,linear,erm,cross_entropy,none,512,16,1.0,16.0,0.0003,0.0001,20.0,20.0,42,False,24574.0,5266.0,5268.0,18.0,0.8083337396836153,0.4865565608509562,D:\Research Code\dr_domain_generalization\outputs\checkpoints\in_domain_eyepacs__eyepacs_densenet121_erm-b16-r512_s42\best_qwk.pt,0.8004096748894151,0.6130007975457431,0.8511769172361427,0.5713555051398558,0.2124145785876993,0.9424829157175398,0.0575170842824601,0.9067544451714298,0.0606282571204793,0.523622687180425,0.2373751174433108,11802.4,5.33,6.96,6.96,D:\Research Code\dr_domain_generalization\outputs\predictions\in_domain_eyepacs__eyepacs_densenet121_erm-b16-r512_s42__target_test[eyepacs]_predictions.csv,D:\Research Code\dr_domain_generalization\outputs\logs\in_domain_eyepacs__eyepacs_densenet121_erm-b16-r512_s42_history.csv,"{""epochs"": 20, ""batch_size"": 16, ""accumulation_steps"": 1, ""learning_rate"": 0.0003, ""head_learning_rate"": null, ""weight_decay"": 0.0001, ""warmup_epochs"": 1, ""scheduler"": ""cosine"", ""min_learning_rate"": 1e-06, ""amp"": true, ""grad_clip_norm"": 1.0, ""early_stopping_patience"": 6, ""monitor"": ""qwk"", ""monitor_mode"": ""max"", ""log_every_n_steps"": 50, ""num_classes"": 5, ""seed"": 42, ""show_progress"": true, ""effective_batch_size"": 16, ""method"": ""erm"", ""imbalance_strategy"": ""none"", ""ordinal"": false, ""domain_generalization"": ""none"", ""backbone"": ""densenet121"", ""pretrained"": true, ""head"": ""linear"", ""dropout"": 0.2, ""image_size"": 512, ""trainable_blocks"": null, ""mixstyle"": false, ""strategy"": ""none"", ""label_smoothing"": 0.0, ""loss"": ""cross_entropy"", ""prediction_rule"": ""argmax_softmax""}",In-domain ceiling: train/val/test all from this domain,False,500.0,-1.0
lodo_aptos-eyepacs-idrid__ddr_densenet121_erm-b16-r512_s42,2026-08-22T16:13:36+00:00,COMPLETE,lodo,"[""aptos"", ""idrid"", ""eyepacs""]",ddr,densenet121,linear,erm,cross_entropy,none,512,16,1.0,16.0,0.0003,0.0001,20.0,20.0,42,False,27718.0,5677.0,12424.0,18.0,0.8250852722127269,0.4883672699122361,D:\Research Code\dr_domain_generalization\outputs\checkpoints\lodo_aptos-eyepacs-idrid__ddr_densenet121_erm-b16-r512_s42\best_qwk.pt,0.7794938598158747,0.5950743965800583,0.7867836445589182,0.6230132607287808,0.3663876368319382,0.870492594977463,0.129507405022537,0.9065724091597984,0.1029621797799104,0.8410780771971328,0.3414913586465262,11583.0,5.33,6.96,6.96,D:\Research Code\dr_domain_generalization\outputs\predictions\lodo_aptos-eyepacs-idrid__ddr_densenet121_erm-b16-r512_s42__target_test[ddr]_predictions.csv,D:\Research Code\dr_domain_generalization\outputs\logs\lodo_aptos-eyepacs-idrid__ddr_densenet121_erm-b16-r512_s42_history.csv,"{""epochs"": 20, ""batch_size"": 16, ""accumulation_steps"": 1, ""learning_rate"": 0.0003, ""head_learning_rate"": null, ""weight_decay"": 0.0001, ""warmup_epochs"": 1, ""scheduler"": ""cosine"", ""min_learning_rate"": 1e-06, ""amp"": true, ""grad_clip_norm"": 1.0, ""early_stopping_patience"": 6, ""monitor"": ""qwk"", ""monitor_mode"": ""max"", ""log_every_n_steps"": 50, ""num_classes"": 5, ""seed"": 42, ""show_progress"": true, ""effective_batch_size"": 16, ""method"": ""erm"", ""imbalance_strategy"": ""none"", ""ordinal"": false, ""domain_generalization"": ""none"", ""backbone"": ""densenet121"", ""pretrained"": true, ""head"": ""linear"", ""dropout"": 0.2, ""image_size"": 512, ""trainable_blocks"": null, ""mixstyle"": false, ""strategy"": ""none"", ""label_smoothing"": 0.0, ""loss"": ""cross_entropy"", ""prediction_rule"": ""argmax_softmax""}","Full leave-one-domain-out, batch 16; temperature fitted on source validation only",False,500.0,-1.0
